Time,Voltage,gNA,gK,gL
3.3000000000000016,-67.12089565514825,4.604205126578903e-09,2.6094184756656473e-09,0.0187
3.4000000000000017,-67.0389561629012,4.825509292719438e-09,2.9002974362539254e-09,0.0187
3.5000000000000018,-66.95716975217769,5.056602422095519e-09,3.2135094834945715e-09,0.0187
3.600000000000002,-66.87553613691547,5.297932178079337e-09,3.5500332846350777e-09,0.0187
3.700000000000002,-66.79405503158398,5.5499614387444436e-09,3.910861011236534e-09,0.0187
3.800000000000002,-66.7127261511832,5.813169215577597e-09,4.296998523812981e-09,0.0187
3.900000000000002,-66.63154921124251,6.088051561686875e-09,4.7094655933031695e-09,0.0187
4.000000000000002,-66.5505239278196,6.375122474812095e-09,5.149296157205729e-09,0.0187
4.100000000000001,-66.46965001749922,6.674914799738675e-09,5.617538608361656e-09,0.0187
4.200000000000001,-66.38892719739218,6.987981134151707e-09,6.115256114511869e-09,0.0187
4.300000000000001,-66.30835518513405,7.314894741507e-09,6.64352696689235e-09,0.0187
4.4,-66.22793369888407,7.656250474119164e-09,7.203444956256307e-09,0.0187
4.5,-66.14766245732399,8.012665709352936e-09,7.796119774831487e-09,0.0187
4.6,-66.06754117965679,8.384781301543117e-09,8.422677442832574e-09,0.0187
4.699999999999999,-65.9875695856056,8.773262552049516e-09,9.084260758253274e-09,0.0187
4.799999999999999,-65.90774739541249,9.17880019966894e-09,9.782029768761047e-09,0.0187
4.899999999999999,-65.82807432983716,9.602111433472239e-09,1.0517162264609633e-08,0.0187
4.999999999999998,-65.74855011015586,1.0043940930004317e-08,1.1290854291571061e-08,0.0187
5.099999999999998,-65.6691744581601,1.0505061916675993e-08,1.2104320682969996e-08,0.0187
5.1999999999999975,-65.58994709615543,1.0986277263086015e-08,1.2958795609979315e-08,0.0187
5.299999999999997,-65.51086774696017,1.1488420601936557e-08,1.3855533149407257e-08,0.0187
5.399999999999997,-65.43193613390427,1.2012357481143085e-08,1.4795807868273275e-08,0.0187
5.4999999999999964,-65.35315198082792,1.2558986548688968e-08,1.578091542453247e-08,0.0187
5.599999999999996,-65.27451501208034,1.3129240771735848e-08,1.6812173183367305e-08,0.0187
5.699999999999996,-65.19602495251857,1.372408869146768e-08,1.789092084852024e-08,0.0187
5.799999999999995,-65.11768152750605,1.4344535715123374e-08,1.901852110819253e-08,0.0187
5.899999999999995,-65.03948446291143,1.4991625446655504e-08,2.0196360295082843e-08,0.0187
5.999999999999995,-64.96143348510724,1.566644105744012e-08,2.142584906018451e-08,0.0187
6.099999999999994,-64.88352832096851,1.637010669845706e-08,2.2708423060002484e-08,0.0187
6.199999999999994,-64.80576869787154,1.710378895535802e-08,2.4045543656890974e-08,0.0187
6.299999999999994,-64.7281543436925,1.7868698347840806e-08,2.5438698632249585e-08,0.0187
6.399999999999993,-64.65068498680604,1.866609087475481e-08,2.6889402912350685e-08,0.0187
6.499999999999993,-64.573360356084,1.9497269606370024e-08,2.839919930660313e-08,0.0187
6.5999999999999925,-64.49618018089396,2.0363586325254153e-08,2.996965925808774e-08,0.0187
6.699999999999992,-64.4191441910979,2.126644321721491e-08,3.160238360622867e-08,0.0187
